transaction_id,order_id,customer_id,product_id,transaction_date,transaction_timestamp,quantity,unit_price,subtotal,discount_percent,discount_amount,tax_rate,tax_amount,shipping_cost,total_amount,currency,payment_method,payment_status,order_status,shipping_method,channel,region,is_gift,notes,_source_file,_loaded_at
TXN-EA041238,ORD-0000001936,CUS-00000370,PRD-000490,2023-05-12,2023-05-12T00:00:00,7,116.3,814.1,0.0,0.0,0.2,162.82,23.17,1000.0899999999999,USD,crypto,paid,completed,,phone,Europe,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-3DB89A2F,ORD-0000001937,CUS-00000878,PRD-000418,2023-11-05 00:00:00,2023-11-05T00:00:00,6,443.87,2663.22,0.0,0.0,0.0,0.0,17.05,2680.27,USD,cash_on_delivery,failed,completed,overnight,store,Latin America,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-58E47B4E,ORD-0000001938,CUS-00000269,PRD-000478,2022-08-28T00:00:00,2022-08-28T00:00:00,8,434.23,3473.84,20.0,694.77,0.1,277.91,18.11,3075.09,USD,debit_card,refunded,completed,standard,phone,Middle East,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-09AB9E33,ORD-0000001939,CUS-00000458,PRD-000166,2022-08-03,2022-08-03T00:00:00,9,993.47,8941.23,0.0,0.0,0.1,894.12,6.7,9842.050000000001,USD,debit_card,pending,delivered,overnight,store,North America,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-285D1FA6,ORD-0000001940,CUS-00000559,PRD-000497,2022-04-08 00:00:00,2022-04-08T00:00:00,2,302.45,604.9,20.0,120.98,0.0,0.0,7.09,491.01,USD,cash_on_delivery,paid,pending,standard,mobile,North America,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-0038D409,ORD-0000001941,CUS-00000356,PRD-000203,2024-08-21T00:00:00,2024-08-21T00:00:00,2,600.3,1200.6,20.0,240.12,0.07,67.23,16.85,1044.56,USD,paypal,refunded,delivered,standard,web,Europe,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-671F3E8E,ORD-0000001942,CUS-00000093,PRD-000124,2024-01-11 00:00:00,2024-01-11T00:00:00,6,803.57,4821.42,15.0,723.21,0.0,0.0,5.01,4103.22,USD,credit_card,pending,pending,,phone,Europe,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-AD47BB5D,ORD-0000001943,CUS-00000357,PRD-000152,2024-01-26 00:00:00,2024-01-26T00:00:00,4,367.98,1471.92,0.0,0.0,0.05,73.6,5.58,1551.1,USD,debit_card,pending,completed,express,phone,Asia Pacific,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-FCEC91D8,ORD-0000001944,CUS-00000412,PRD-000174,2022-07-22 00:00:00,2022-07-22T00:00:00,4,142.74,570.96,0.0,0.0,0.0,0.0,13.81,584.77,USD,bank_transfer,pending,completed,standard,web,North America,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-D80B5A55,ORD-0000001945,CUS-00000888,PRD-000099,2024-08-04T00:00:00,2024-08-04T00:00:00,4,507.01,2028.04,0.0,0.0,0.05,101.4,3.84,2133.28,USD,crypto,failed,delivered,overnight,phone,Middle East,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-F402D82E,ORD-0000001946,CUS-00000718,PRD-000468,2022-08-06 00:00:00,2022-08-06T00:00:00,8,160.04,1280.32,0.0,0.0,0.08,102.43,19.87,1402.62,$,cash_on_delivery,paid,delivered,standard,phone,Asia Pacific,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-020B768B,ORD-0000001947,CUS-00000118,PRD-000098,2022-08-20,2022-08-20T00:00:00,2,504.6,1009.2,25.0,252.3,0.1,75.69,22.42,855.01,USD,paypal,pending,cancelled,standard,phone,North America,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-8E68603D,ORD-0000001948,CUS-00000854,PRD-000019,2022-06-17,2022-06-17T00:00:00,5,980.9,4904.5,20.0,980.9,0.07,274.65,18.59,4216.84,USD,credit_card,pending,refunded,overnight,mobile,Middle East,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-7A45FC32,ORD-0000001949,CUS-00000204,PRD-000120,2023-07-10,2023-07-10T00:00:00,4,580.51,2322.04,10.0,232.2,0.08,167.19,19.99,2277.02,USD,debit_card,paid,shipped,overnight,store,North America,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-E1918143,ORD-0000001950,CUS-00000316,PRD-000077,2024-04-24,2024-04-24T00:00:00,10,461.44,4614.4,0.0,0.0,0.0,0.0,2.97,4617.37,US$,debit_card,refunded,cancelled,pickup,partner,North America,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-91975651,ORD-0000001951,CUS-00000692,PRD-000424,2022-07-19T00:00:00,2022-07-19T00:00:00,-1,164.19,164.19,5.0,8.21,0.05,7.8,11.32,-152.46,USD,cash_on_delivery,paid,delivered,express,web,Latin America,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-5EBEBB76,ORD-0000001952,CUS-00000975,PRD-000387,2024-02-04 00:00:00,2024-02-04T00:00:00,10,291.34,2913.4,0.0,0.0,0.08,233.07,9.03,3155.5,USD,cash_on_delivery,refunded,shipped,overnight,store,Middle East,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-44FD928C,ORD-0000001953,CUS-00000761,PRD-000199,2024-04-15 00:00:00,2024-04-15T00:00:00,2,340.1,680.2,0.0,0.0,0.07,47.61,14.71,742.52,USD,crypto,failed,processing,,mobile,North America,true,Special instructions: xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-CDDB5703,ORD-0000001954,CUS-00000759,PRD-000426,2023-03-01T00:00:00,2023-03-01T00:00:00,8,671.74,5373.92,0.0,0.0,0.07,376.17,14.29,5764.38,USD,paypal,paid,completed,pickup,phone,Asia Pacific,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-E92DAC81,ORD-0000001955,CUS-00000037,PRD-000064,2022-02-28,2022-02-28T00:00:00,7,777.21,5440.47,0.0,0.0,0.0,0.0,17.89,5458.360000000001,USD,cash_on_delivery,pending,cancelled,standard,mobile,Asia Pacific,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-47D26F64,ORD-0000001956,CUS-00000180,PRD-000017,2023-03-25,2023-03-25T00:00:00,4,432.46,1729.84,0.0,0.0,0.07,121.09,14.55,1865.48,USD,paypal,failed,completed,express,web,Latin America,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-42600089,ORD-0000001957,CUS-00000733,PRD-000244,2024-09-16,2024-09-16T00:00:00,6,367.11,2202.66,5.0,110.13,0.05,104.63,5.68,2202.8399999999997,USD,paypal,refunded,delivered,standard,mobile,Middle East,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-6228DEEE,ORD-0000001958,CUS-00000077,PRD-000447,2022-05-25T00:00:00,2022-05-25T00:00:00,10,401.5,4015.0,25.0,1003.75,0.2,602.25,3.24,3616.74,USD,debit_card,paid,processing,overnight,phone,Latin America,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-6A1EBDF8,ORD-0000001959,CUS-00000463,PRD-000458,2024-02-13 00:00:00,2024-02-13T00:00:00,7,74.3,520.1,20.0,104.02,0.0,0.0,21.0,437.08,USD,credit_card,refunded,delivered,standard,mobile,Latin America,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-7BC2FF29,ORD-0000001960,CUS-00000556,PRD-000411,2024-09-07 00:00:00,2024-09-07T00:00:00,8,647.4,5179.2,15.0,776.88,0.1,440.23,13.89,4856.4400000000005,USD,paypal,paid,completed,pickup,partner,Middle East,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-5E4C6888,ORD-0000001961,CUS-00000085,PRD-000036,2022-02-06 00:00:00,2022-02-06T00:00:00,4,946.79,3787.16,5.0,189.36,0.07,251.85,16.5,3866.15,USD,debit_card,refunded,pending,,web,Middle East,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-1BB18C2D,ORD-0000001962,CUS-00000468,PRD-000124,2023-08-25 00:00:00,2023-08-25T00:00:00,9,803.57,7232.13,10.0,723.21,0.05,325.45,6.12,6840.49,USD,paypal,paid,cancelled,,partner,Asia Pacific,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-4E77442A,ORD-0000001963,CUS-00000449,PRD-000304,2023-04-22 00:00:00,2023-04-22T00:00:00,8,660.98,5287.84,20.0,1057.57,0.07,296.12,11.21,4537.6,USD,cash_on_delivery,refunded,completed,express,store,Latin America,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-66DB3B7A,ORD-0000001964,CUS-00000550,PRD-000239,2023-07-19,2023-07-19T00:00:00,4,220.26,881.04,5.0,44.05,0.0,0.0,0.05,837.04,USD,debit_card,failed,refunded,pickup,partner,Europe,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-94672D8E,ORD-0000001965,CUS-00000305,PRD-000321,2024-06-18,2024-06-18T00:00:00,-5,921.69,4608.45,15.0,691.27,0.05,195.86,16.83,-4096.21,USD,bank_transfer,paid,pending,pickup,mobile,Latin America,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-7B0AF28E,ORD-0000001966,CUS-00000241,PRD-000404,2023-12-19,2023-12-19T00:00:00,3,700.74,2102.22,0.0,0.0,0.0,0.0,2.2,2104.4199999999996,USD,bank_transfer,pending,completed,,partner,Middle East,True,Express delivery requested,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-DBE3B2D8,ORD-0000001967,CUS-00000044,PRD-000448,2023-11-19 00:00:00,2023-11-19T00:00:00,10,474.26,4742.6,25.0,1185.65,0.08,284.56,7.42,3848.9300000000003,USD,credit_card,pending,completed,,phone,North America,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-D78A5AB3,ORD-0000001968,CUS-INVALID-63,PRD-000346,2023-08-31 00:00:00,2023-08-31T00:00:00,3,652.13,1956.39,15.0,293.46,0.07,116.41,12.39,1791.73,USD,bank_transfer,refunded,cancelled,overnight,web,Latin America,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-44808539,ORD-0000001969,CUS-00000479,PRD-000005,2024-05-13 00:00:00,2024-05-13T00:00:00,5,913.49,4567.45,25.0,1141.86,0.08,274.05,7.19,3706.83,USD,credit_card,pending,completed,,store,North America,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-2A5D7F02,ORD-0000001970,CUS-00000152,PRD-000019,2024-12-30T00:00:00,2024-12-30T00:00:00,9,980.9,8828.1,25.0,2207.03,0.05,331.05,3.43,6955.55,USD,paypal,refunded,completed,express,mobile,Europe,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-3BBD3ACC,ORD-0000001971,CUS-00000516,PRD-000072,2024-04-22,2024-04-22T00:00:00,2,938.03,1876.06,0.0,0.0,0.2,375.21,19.21,2270.48,USD,debit_card,pending,delivered,pickup,phone,Europe,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-D715E1FC,ORD-0000001972,CUS-00000546,PRD-000431,2023-05-05 00:00:00,2023-05-05T00:00:00,4,132.23,528.92,10.0,52.89,0.07,33.32,14.95,524.3000000000001,USD,debit_card,pending,cancelled,express,partner,North America,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-4A186715,ORD-0000001973,CUS-00000772,PRD-000296,2023-12-31,2023-12-31T00:00:00,3,68.21,204.63,0.0,0.0,0.0,0.0,11.36,215.99,USD,cash_on_delivery,failed,refunded,standard,mobile,Middle East,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-27F0FC9E,ORD-0000001974,CUS-00000595,PRD-000272,2023-07-05T00:00:00,2023-07-05T00:00:00,1,889.81,889.81,0.0,0.0,0.07,62.29,2.49,954.59,USD,debit_card,failed,completed,,partner,North America,0,Special instructions: xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-1DCAD99E,ORD-0000001975,CUS-00000713,PRD-000300,2023-10-13,2023-10-13T00:00:00,6,188.85,1133.1,0.0,0.0,0.2,226.62,11.74,1371.46,USD,debit_card,pending,processing,express,store,North America,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-4B16812F,ORD-0000001976,CUS-00000518,PRD-000094,2024-03-29,2024-03-29T00:00:00,6,151.41,908.46,10.0,90.85,0.1,81.76,6.26,905.63,USD,crypto,failed,refunded,express,web,Europe,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-62E9D9AE,ORD-0000001977,CUS-00000755,PRD-000159,2023-12-19,2023-12-19T00:00:00,8,318.45,2547.6,10.0,254.76,0.05,114.64,9.75,2417.23,USD,debit_card,paid,refunded,overnight,web,Middle East,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-A2C2624A,ORD-0000001978,CUS-00000120,PRD-000336,2024-11-29,2024-11-29T00:00:00,10,92.12,921.2,15.0,138.18,0.1,78.3,7.53,868.85,USD,debit_card,pending,processing,express,store,North America,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-32BE9F5B,ORD-0000001979,CUS-00000648,PRD-000230,2023-06-13T00:00:00,2023-06-13T00:00:00,6,791.76,4750.56,5.0,237.53,0.2,902.61,10.03,5425.67,USD,cash_on_delivery,refunded,completed,,store,Europe,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-38260C9D,ORD-0000001980,CUS-00000384,PRD-000087,2023-12-04,2023-12-04T00:00:00,5,195.08,975.4,0.0,0.0,0.1,97.54,18.64,1091.5800000000002,USD,paypal,failed,cancelled,,partner,Asia Pacific,False,Express delivery requested,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-F4B3E3CA,ORD-0000001981,CUS-00000712,PRD-000009,2023-05-31 00:00:00,2023-05-31T00:00:00,6,583.38,3500.28,10.0,350.03,0.07,220.52,14.59,3385.36,USD,cash_on_delivery,refunded,cancelled,,phone,North America,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-F110A369,ORD-0000001982,CUS-00000416,PRD-000004,2023-07-18 00:00:00,2023-07-18T00:00:00,3,997.34,2992.02,20.0,598.4,0.05,119.68,10.05,2523.3500000000004,USD,paypal,paid,delivered,pickup,phone,Europe,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-5EAC7071,ORD-0000001983,CUS-00000079,PRD-000260,2022-05-17T00:00:00,2022-05-17T00:00:00,2,386.34,772.68,10.0,77.27,0.05,34.77,16.85,747.03,USD,bank_transfer,refunded,completed,standard,web,Asia Pacific,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-2D816DB2,ORD-0000001984,CUS-00000742,PRD-000418,2024-03-21T00:00:00,2024-03-21T00:00:00,10,443.87,4438.7,20.0,887.74,0.08,284.08,9.79,3844.83,USD,paypal,failed,refunded,,mobile,Latin America,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-A24FAA65,ORD-0000001985,CUS-00000213,PRD-000174,2023-08-09,2023-08-09T00:00:00,6,142.74,856.44,25.0,214.11,0.05,32.12,7.74,682.19,USD,paypal,pending,completed,express,web,Europe,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-B0D6D8A0,ORD-0000001986,CUS-00000998,PRD-000266,2022-02-08 00:00:00,2022-02-08T00:00:00,1,20.49,20.49,0.0,0.0,0.1,2.05,24.3,46.84,USD,crypto,paid,completed,,partner,Middle East,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-BDCE18CD,ORD-0000001987,CUS-00000334,PRD-000227,2024-10-23,2024-10-23T00:00:00,4,346.13,1384.52,15.0,207.68,0.1,117.68,1.07,1295.59,USD,cash_on_delivery,refunded,shipped,express,store,Latin America,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-C8680445,ORD-0000001988,CUS-00000612,PRD-000122,2023-11-29T00:00:00,2023-11-29T00:00:00,0,57.74,0.0,15.0,0.0,0.05,0.0,23.87,23.87,USD,debit_card,failed,shipped,,phone,North America,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-F4FCE4AF,ORD-0000001989,CUS-00000390,PRD-000039,2023-08-19 00:00:00,2023-08-19T00:00:00,1,82.75,82.75,0.0,0.0,0.0,0.0,3.04,85.79,USD,paypal,pending,refunded,,web,Latin America,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-ED9BB660,ORD-0000001990,CUS-00000885,PRD-000081,2023-09-17,2023-09-17T00:00:00,-10,561.41,5614.1,15.0,842.12,0.2,954.4,4.14,-5722.24,USD,debit_card,failed,completed,express,partner,Europe,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-D6380065,ORD-0000001991,CUS-00000018,PRD-000371,2022-12-06,2022-12-06T00:00:00,1,300.12,300.12,10.0,30.01,0.2,54.02,11.55,335.68,USD,bank_transfer,refunded,pending,express,store,North America,0,Gift wrapped,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-660A9B0C,ORD-0000001992,CUS-00000995,PRD-000404,2022-10-10T00:00:00,2022-10-10T00:00:00,9,700.74,6306.66,0.0,0.0,0.07,441.47,12.67,6760.8,USD,credit_card,pending,completed,express,store,Europe,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-F93E1955,ORD-0000001993,CUS-00000057,PRD-000041,2022-06-15,2022-06-15T00:00:00,2,356.6,713.2,10.0,71.32,0.1,64.19,14.81,720.88,USD,crypto,refunded,processing,overnight,partner,Europe,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-83493ACA,ORD-0000001994,CUS-00000724,PRD-000440,2024-10-01,2024-10-01T00:00:00,10,590.99,5909.9,0.0,0.0,0.07,413.69,5.85,6329.4400000000005,USD,credit_card,pending,completed,overnight,web,Asia Pacific,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-E9868FE3,ORD-0000001995,CUS-00000688,PRD-000338,2022-05-27 00:00:00,2022-05-27T00:00:00,3,953.69,2861.07,15.0,429.16,0.08,194.55,11.27,2637.73,EUR,crypto,refunded,processing,overnight,web,Latin America,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-59990706,ORD-0000001996,CUS-00000534,PRD-000194,2022-06-25T00:00:00,2022-06-25T00:00:00,2,839.23,1678.46,25.0,419.62,0.0,0.0,1.99,1260.83,USD,crypto,paid,delivered,express,phone,Europe,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-FE5B60D7,ORD-0000001997,CUS-00000075,PRD-000085,2023-04-16T00:00:00,2023-04-16T00:00:00,3,584.7,1754.1,10.0,175.41,0.05,78.93,17.36,1674.9799999999998,USD,bank_transfer,paid,completed,express,phone,Middle East,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-CE9E21C5,ORD-0000001998,CUS-00000241,PRD-000105,2022-10-31T00:00:00,2022-10-31T00:00:00,8,999.6,7996.8,20.0,1599.36,0.2,1279.49,3.4,7680.33,USD,debit_card,refunded,completed,standard,phone,Latin America,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-92B4158B,ORD-0000001999,CUS-00000193,PRD-000408,2024-05-21,2024-05-21T00:00:00,5,16.8,84.0,5.0,4.2,0.07,5.59,15.57,100.96000000000001,USD,debit_card,refunded,cancelled,overnight,partner,Middle East,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-D5BAA633,ORD-0000002000,CUS-00000290,PRD-000122,2023-02-16 00:00:00,2023-02-16T00:00:00,10,57.74,577.4,25.0,144.35,0.0,0.0,13.48,446.53000000000003,USD,paypal,refunded,shipped,pickup,store,Middle East,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-CA0E1A15,ORD-0000002001,CUS-00000651,PRD-000126,2023-08-26T00:00:00,2023-08-26T00:00:00,8,352.28,2818.24,0.0,0.0,0.1,281.82,10.07,3110.13,USD,credit_card,paid,cancelled,overnight,phone,Middle East,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-45B81F91,ORD-0000002002,CUS-00000554,PRD-000082,2023-12-13 00:00:00,2023-12-13T00:00:00,8,367.5,2940.0,20.0,588.0,0.05,117.6,0.05,2469.65,USD,paypal,pending,completed,,phone,Middle East,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-177ADFD6,ORD-0000002003,CUS-00000473,PRD-000488,2024-02-19T00:00:00,2024-02-19T00:00:00,10,631.82,6318.2,25.0,1579.55,0.0,0.0,3.16,4741.8099999999995,USD,paypal,paid,delivered,pickup,mobile,North America,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-1FF15431,ORD-0000002004,CUS-00000569,PRD-000120,2022-07-28,2022-07-28T00:00:00,6,580.51,3483.06,0.0,0.0,0.1,348.31,11.83,3843.2,USD,paypal,pending,pending,pickup,store,Latin America,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-FD1FDBC8,ORD-0000002005,CUS-00000672,PRD-000382,2024-08-30,2024-08-30T00:00:00,6,919.77,5518.62,15.0,827.79,0.05,234.54,17.12,4942.49,USD,cash_on_delivery,failed,delivered,express,store,Latin America,true,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-BD7F641B,ORD-0000002006,CUS-00000807,PRD-000367,2024-08-25 00:00:00,2024-08-25T00:00:00,3,801.58,2404.74,15.0,360.71,0.1,204.4,7.59,2256.02,USD,credit_card,failed,completed,overnight,partner,Latin America,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-C8A4A599,ORD-0000002007,CUS-00000938,PRD-000015,2023-01-02T00:00:00,2023-01-02T00:00:00,1,680.53,680.53,20.0,136.11,0.08,43.55,17.71,605.6800000000001,USD,debit_card,pending,pending,standard,partner,Europe,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-06362DE3,ORD-0000002008,CUS-00000875,PRD-000317,2023-08-26,2023-08-26T00:00:00,9,828.29,7454.61,0.0,0.0,0.1,745.46,15.48,8215.55,USD,paypal,refunded,processing,pickup,partner,Latin America,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-857B403A,ORD-0000002009,CUS-00000155,PRD-000222,2023-08-30,2023-08-30T00:00:00,5,998.73,4993.65,5.0,249.68,0.0,0.0,2.92,4746.89,USD,paypal,refunded,completed,pickup,web,Europe,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-2874FEB3,ORD-0000002010,CUS-00000369,PRD-000140,2024-04-16 00:00:00,2024-04-16T00:00:00,9,892.51,8032.59,5.0,401.63,0.05,381.55,15.54,8028.05,USD,credit_card,refunded,pending,pickup,partner,Europe,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-3158F233,ORD-0000002011,CUS-00000663,PRD-000180,2024-11-04T00:00:00,2024-11-04T00:00:00,1,698.86,698.86,10.0,69.89,0.07,44.03,18.13,691.13,USD,credit_card,pending,delivered,pickup,phone,Asia Pacific,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-A46A064E,ORD-0000002012,CUS-00000873,PRD-000331,2022-01-22T00:00:00,2022-01-22T00:00:00,5,865.65,4328.25,25.0,1082.06,0.2,649.24,10.92,3906.35,USD,bank_transfer,pending,shipped,express,partner,North America,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-66FEB9B8,ORD-0000002013,CUS-00000301,PRD-000374,2023-08-09,2023-08-09T00:00:00,10,513.57,5135.7,15.0,770.35,0.1,436.53,1.29,4803.17,USD,bank_transfer,refunded,delivered,pickup,store,Europe,True,Express delivery requested,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-F7145F2B,ORD-0000002014,CUS-00000592,PRD-000318,2023-08-23,2023-08-23T00:00:00,2,826.67,1653.34,0.0,0.0,0.08,132.27,13.92,1799.53,USD,cash_on_delivery,refunded,cancelled,express,store,North America,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-CE8B8682,ORD-0000002015,CUS-00000342,PRD-000364,2024-06-23,2024-06-23T00:00:00,6,257.69,1546.14,25.0,386.54,0.07,81.17,7.81,1248.58,USD,cash_on_delivery,pending,refunded,pickup,mobile,Europe,false,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-D12CA9BB,ORD-0000002016,CUS-00000080,PRD-000459,2022-01-12T00:00:00,2022-01-12T00:00:00,9,327.19,2944.71,5.0,147.24,0.1,279.75,6.87,3084.0899999999997,USD,debit_card,refunded,delivered,,phone,North America,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-7D0E0B91,ORD-0000002017,CUS-00000169,PRD-000305,2024-10-04,2024-10-04T00:00:00,6,173.45,1040.7,0.0,0.0,0.1,104.07,6.19,1150.96,USD,paypal,paid,cancelled,express,mobile,Europe,0,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-B4436F23,ORD-0000002018,CUS-00000309,PRD-000272,2024-09-18,2024-09-18T00:00:00,9,889.81,8008.29,15.0,1201.24,0.05,340.35,22.07,7169.469999999999,USD,paypal,refunded,completed,express,store,North America,1,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-62109212,ORD-0000002019,CUS-00000162,PRD-000039,2022-11-03T00:00:00,2022-11-03T00:00:00,7,82.75,579.25,5.0,28.96,0.07,38.52,13.3,602.1099999999999,USD,debit_card,pending,completed,,store,Europe,False,,sales_transactions.parquet,2026-02-10T22:25:28.068809
TXN-7B832325,ORD-0000002020,CUS-00000882,PRD-000243,2024-10-01,2024-10-01T00:00:00,2,320.8,641.6,15.0,96.24,0.2,109.07,7.12,661.55,USD,crypto,paid,completed,standard,store,Asia Pacific,True,,sales_transactions.parquet,2026-02-10T22:25:28.068809
