invoice_id,invoice_number,vendor_id,vendor_name,invoice_date,due_date,payment_terms,po_number,line_item_count,line_items_json,subtotal,tax_rate,tax_amount,shipping_handling,total_amount,currency,payment_status,amount_paid,balance_due,payment_date,payment_method,approved_by,notes,created_at,updated_at,_source_file,_loaded_at
INV-6336F935,INV-AUSSPORT-2022-00322,VND-004,Aussie Sports Gear,01-18-2024,18/01/2024,NET30,PO-292296,1,"[{""line_number"": 1, ""product_id"": null, ""description"": ""Bulk purchase - Line 1"", ""quantity"": 291, ""unit_cost"": 140.3, ""line_total"": 40827.3}]",40827.3,0.0,0.0,103.67,42531.45,AUD,disputed,31325.34,11206.11,,ach,john.doe@company.com,,2024-01-18T00:00:00,2024-03-16T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-51F3D06C,INV-TECHFLOW-2022-00323,VND-001,TechFlow Electronics,12-24-2024,2024-12-24,NET30,PO-305287,3,"[{""line_number"": 1, ""product_id"": null, ""description"": ""Bulk purchase - Line 1"", ""quantity"": 396, ""unit_cost"": 67.77, ""line_total"": 26836.92}, {""line_number"": 2, ""product_id"": ""PRD-000265"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 305, ""unit_cost"": 444.25, ""line_total"": 135496.25}, {""line_number"": 3, ""product_id"": ""PRD-000164"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 418, ""unit_cost"": 431.15, ""line_total"": 180220.7}]",342553.87,0.21,71936.31,256.88,414747.06,USD,disputed,179635.07,235111.99,,,john.doe@company.com,,2024-12-24T00:00:00,2025-02-21T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-8AA33B3D,INV-MAPLETOY-2022-00324,VND-007,MapleCraft Toys,2024/12/28,2024-12-28,NET30,PO-864226,8,"[{""line_number"": 1, ""product_id"": ""PRD-000228"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 184, ""unit_cost"": 336.12, ""line_total"": 61846.08}, {""line_number"": 2, ""product_id"": ""PRD-000154"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 61, ""unit_cost"": 68.64, ""line_total"": 4187.04}, {""line_number"": 3, ""product_id"": ""PRD-000277"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 113, ""unit_cost"": 211.96, ""line_total"": 23951.48}, {""line_number"": 4, ""product_id"": ""PRD-000277"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 488, ""unit_cost"": 211.96, ""line_total"": 103436.48}, {""line_number"": 5, ""product_id"": ""PRD-000082"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 91, ""unit_cost"": 130.26, ""line_total"": 11853.66}, {""line_number"": 6, ""product_id"": ""PRD-000228"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 14, ""unit_cost"": 336.12, ""line_total"": 4705.68}, {""line_number"": 7, ""product_id"": ""PRD-000364"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 135, ""unit_cost"": 127.42, ""line_total"": 17201.7}, {""line_number"": 8, ""product_id"": ""PRD-000364"", ""description"": ""Bulk purchase - Line 8"", ""quantity"": 290, ""unit_cost"": 127.42, ""line_total"": 36951.8}]",264133.92,0.07,18489.37,486.51,283109.8,GBP,partial,91673.98,191435.82,2025-02-08,,john.doe@company.com,,2024-12-28T00:00:00,2025-01-23T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-09581C59,INV-NORDHOME-2024-00325,VND-003,Nordic Home Essentials,2024/12/27,2024-12-27,NET30,PO-355909,3,"[{""line_number"": 1, ""product_id"": ""PRD-000410"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 24, ""unit_cost"": 371.21, ""line_total"": 8909.04}, {""line_number"": 2, ""product_id"": ""PRD-000258"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 200, ""unit_cost"": 15.76, ""line_total"": 3152.0}, {""line_number"": 3, ""product_id"": ""PRD-000312"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 309, ""unit_cost"": 565.31, ""line_total"": 174680.79}]",186741.83000000002,0.2,37348.37,482.31,224572.51,EUR,partial,73103.96,151468.55,2025-02-17,wire_transfer,,Damaged items replaced,2024-12-27T00:00:00,2025-01-05T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-7BD5FB4C,INV-FASHITA-2023-00326,VND-INVALID-172,FashionFirst Italia,2023-12-22,2023-12-22,NET30,,8,"[{""line_number"": 1, ""product_id"": ""PRD-000121"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 277, ""unit_cost"": 423.84, ""line_total"": 117403.68}, {""line_number"": 2, ""product_id"": ""PRD-000430"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 273, ""unit_cost"": 443.84, ""line_total"": 121168.32}, {""line_number"": 3, ""product_id"": ""PRD-000403"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 374, ""unit_cost"": 526.96, ""line_total"": 197083.04}, {""line_number"": 4, ""product_id"": ""PRD-000155"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 187, ""unit_cost"": 382.4, ""line_total"": 71508.8}, {""line_number"": 5, ""product_id"": ""PRD-000114"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 189, ""unit_cost"": 49.47, ""line_total"": 9349.83}, {""line_number"": 6, ""product_id"": ""PRD-000033"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 38, ""unit_cost"": 278.57, ""line_total"": 10585.66}, {""line_number"": 7, ""product_id"": ""PRD-000480"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 413, ""unit_cost"": 158.74, ""line_total"": 65559.62}, {""line_number"": 8, ""product_id"": ""PRD-000173"", ""description"": ""Bulk purchase - Line 8"", ""quantity"": -484, ""unit_cost"": 399.08, ""line_total"": -193154.72}]",399504.2300000001,0.1,39950.42,93.72,439548.37,EUR,paid,439548.37,0.0,2023-12-06,ach,procurement@company.com,,2023-12-22T00:00:00,2024-01-10T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-4038D04A,INV-NORDHOME-2022-00327,VND-003,Nordic Home Essentials,2024-11-09,09/11/2024,NET30,PO-649186,4,"[{""line_number"": 1, ""product_id"": ""PRD-000159"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 24, ""unit_cost"": 144.55, ""line_total"": 3469.2}, {""line_number"": 2, ""product_id"": ""PRD-000239"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 31, ""unit_cost"": 73.22, ""line_total"": 2269.82}, {""line_number"": 3, ""product_id"": ""PRD-000418"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 254, ""unit_cost"": 190.2, ""line_total"": 48310.8}, {""line_number"": 4, ""product_id"": ""PRD-000426"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 228, ""unit_cost"": 289.82, ""line_total"": 66078.96}]",120128.78000000001,0.21,25227.04,412.68,145768.5,EUR,paid,145768.5,0.0,2024-11-21,credit_card,procurement@company.com,,2024-11-09T00:00:00,2024-12-26T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-2C97A06A,INV-NORDHOME-2022-00328,VND-003,Nordic Home Essentials,03-05-2022,2022-03-05,NET30,PO-943140,6,"[{""line_number"": 1, ""product_id"": ""PRD-000312"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 250, ""unit_cost"": 565.31, ""line_total"": 141327.5}, {""line_number"": 2, ""product_id"": ""PRD-000280"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 127, ""unit_cost"": 76.57, ""line_total"": 9724.39}, {""line_number"": 3, ""product_id"": ""PRD-000006"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 366, ""unit_cost"": 67.32, ""line_total"": 24639.12}, {""line_number"": 4, ""product_id"": null, ""description"": ""Bulk purchase - Line 4"", ""quantity"": 238, ""unit_cost"": 144.1, ""line_total"": 34295.8}, {""line_number"": 5, ""product_id"": ""PRD-000378"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 133, ""unit_cost"": 180.81, ""line_total"": 24047.73}, {""line_number"": 6, ""product_id"": null, ""description"": ""Bulk purchase - Line 6"", ""quantity"": 479, ""unit_cost"": 120.34, ""line_total"": 57642.86}]",291677.4,0.2,58335.48,55.14,350068.02,EUR,paid,350068.02,0.0,2022-03-10,wire_transfer,john.doe@company.com,,2022-03-05T00:00:00,2022-04-30T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-ED930431,INV-MAPLETOY-2022-00329,VND-007,MapleCraft Toys,27/02/2023,27/02/2023,NET30,,7,"[{""line_number"": 1, ""product_id"": ""PRD-000281"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 186, ""unit_cost"": 53.22, ""line_total"": 9898.92}, {""line_number"": 2, ""product_id"": null, ""description"": ""Bulk purchase - Line 2"", ""quantity"": 110, ""unit_cost"": 33.2, ""line_total"": 3652.0}, {""line_number"": 3, ""product_id"": ""PRD-000400"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 412, ""unit_cost"": 490.58, ""line_total"": 202118.96}, {""line_number"": 4, ""product_id"": null, ""description"": ""Bulk purchase - Line 4"", ""quantity"": 422, ""unit_cost"": 188.76, ""line_total"": 79656.72}, {""line_number"": 5, ""product_id"": ""PRD-000031"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 274, ""unit_cost"": 61.01, ""line_total"": 16716.74}, {""line_number"": 6, ""product_id"": ""PRD-000146"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 218, ""unit_cost"": 272.35, ""line_total"": 59372.3}, {""line_number"": 7, ""product_id"": ""PRD-000215"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 151, ""unit_cost"": 146.99, ""line_total"": 22195.49}]",393611.12999999995,0.21,82658.34,45.35,476314.82,CAD,overdue,91146.39,385168.43,,,john.doe@company.com,,2023-02-27T00:00:00,2023-04-14T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-263C241A,INV-AUSSPORT-2024-00330,VND-004,Aussie Sports Gear,01-10-2024,2024-01-10,NET30,PO-918796,5,"[{""line_number"": 1, ""product_id"": ""PRD-000264"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 235, ""unit_cost"": 144.02, ""line_total"": 33844.7}, {""line_number"": 2, ""product_id"": ""PRD-000452"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 154, ""unit_cost"": 530.61, ""line_total"": 81713.94}, {""line_number"": 3, ""product_id"": null, ""description"": ""Bulk purchase - Line 3"", ""quantity"": 155, ""unit_cost"": 166.84, ""line_total"": 25860.2}, {""line_number"": 4, ""product_id"": ""PRD-000452"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 335, ""unit_cost"": 530.61, ""line_total"": 177754.35}, {""line_number"": 5, ""product_id"": null, ""description"": ""Bulk purchase - Line 5"", ""quantity"": 281, ""unit_cost"": 141.3, ""line_total"": 39705.3}]",358878.49,0.05,17943.92,210.66,377033.07,AUD,paid,377033.07,0.0,2024-01-31,credit_card,,Bulk discount applied,2024-01-10T00:00:00,2024-03-04T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-C940AC8C,INV-MAPLETOY-2022-00331,VND-007,MapleCraft Toys,2022/10/03,03/10/2022,NET30,,7,"[{""line_number"": 1, ""product_id"": ""PRD-000146"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 10, ""unit_cost"": 272.35, ""line_total"": 2723.5}, {""line_number"": 2, ""product_id"": ""PRD-000039"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 28, ""unit_cost"": 39.06, ""line_total"": 1093.68}, {""line_number"": 3, ""product_id"": ""PRD-000191"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 456, ""unit_cost"": 11.37, ""line_total"": 5184.72}, {""line_number"": 4, ""product_id"": ""PRD-000097"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 48, ""unit_cost"": 196.94, ""line_total"": 9453.12}, {""line_number"": 5, ""product_id"": ""PRD-000149"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 101, ""unit_cost"": 191.81, ""line_total"": 19372.81}, {""line_number"": 6, ""product_id"": ""PRD-000215"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 403, ""unit_cost"": 146.99, ""line_total"": 59236.97}, {""line_number"": 7, ""product_id"": ""PRD-000002"", ""description"": ""Bulk purchase - Line 7"", ""quantity"": 86, ""unit_cost"": 150.69, ""line_total"": 12959.34}]",110024.14,0.05,5501.21,0.0,115525.35,CAD,partial,35675.28,79850.07,2022-10-24,check,,Bulk discount applied,2022-10-03T00:00:00,2022-10-09T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-B554F8CA,INV-BOOKWRLD-2022-00332,VND-006,BookWorld Publishing,02-27-2022,27/02/2022,NET15,PO-997207,7,"[{""line_number"": 1, ""product_id"": ""PRD-000070"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 202, ""unit_cost"": 255.1, ""line_total"": 51530.2}, {""line_number"": 2, ""product_id"": ""PRD-000247"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 493, ""unit_cost"": 217.01, ""line_total"": 106985.93}, {""line_number"": 3, ""product_id"": null, ""description"": ""Bulk purchase - Line 3"", ""quantity"": 421, ""unit_cost"": 185.81, ""line_total"": 78226.01}, {""line_number"": 4, ""product_id"": ""PRD-000283"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 458, ""unit_cost"": 243.4, ""line_total"": 111477.2}, {""line_number"": 5, ""product_id"": ""PRD-000137"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 338, ""unit_cost"": 59.24, ""line_total"": 20023.12}, {""line_number"": 6, ""product_id"": ""PRD-000438"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 102, ""unit_cost"": 205.46, ""line_total"": 20956.92}, {""line_number"": 7, ""product_id"": null, ""description"": ""Bulk purchase - Line 7"", ""quantity"": 392, ""unit_cost"": 73.41, ""line_total"": 28776.72}]",417976.1,0.07,29258.33,28.25,447262.68,GBP,paid,447262.68,0.0,2022-04-12,check,,,2022-02-27T00:00:00,2022-03-12T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-C0BC2090,INV-TECHFLOW-2022-00333,VND-001,TechFlow Electronics,04-11-2023,2023-04-11,NET30,PO-719241,1,"[{""line_number"": 1, ""product_id"": ""PRD-000390"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 293, ""unit_cost"": 549.96, ""line_total"": 161138.28}]",161138.28,0.1,16113.83,332.71,177584.82,USD,disputed,3858.26,173726.56,,,,Rush order,2023-04-11T00:00:00,2023-05-20T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-481B6051,INV-BEAUTYBL-2024-00334,VND-008,BeautyBliss Cosmetics,2023/08/01,01/08/2023,NET30,PO-925019,7,"[{""line_number"": 1, ""product_id"": ""PRD-000368"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 436, ""unit_cost"": 150.9, ""line_total"": 65792.4}, {""line_number"": 2, ""product_id"": ""PRD-000448"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 340, ""unit_cost"": 150.58, ""line_total"": 51197.2}, {""line_number"": 3, ""product_id"": ""PRD-000449"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 381, ""unit_cost"": 290.82, ""line_total"": 110802.42}, {""line_number"": 4, ""product_id"": ""PRD-000417"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 475, ""unit_cost"": 162.37, ""line_total"": 77125.75}, {""line_number"": 5, ""product_id"": ""PRD-000472"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 474, ""unit_cost"": 583.95, ""line_total"": 276792.3}, {""line_number"": 6, ""product_id"": ""PRD-000267"", ""description"": ""Bulk purchase - Line 6"", ""quantity"": 344, ""unit_cost"": 32.76, ""line_total"": 11269.44}, {""line_number"": 7, ""product_id"": null, ""description"": ""Bulk purchase - Line 7"", ""quantity"": 91, ""unit_cost"": 179.09, ""line_total"": 16297.19}]",609276.7,0.2,121855.34,215.07,731347.11,EUR,pending,0.0,731347.11,,,john.doe@company.com,,2023-08-01T00:00:00,2023-09-15T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-67234847,INV-FASHITA-2023-00335,VND-005,FashionFirst Italia,08/01/2022,2022-01-08,NET30,PO-330947,1,"[{""line_number"": 1, ""product_id"": ""PRD-000015"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 387, ""unit_cost"": 383.51, ""line_total"": 148418.37}]",148418.37,0.21,31167.86,475.22,180061.45,EUR,partial,59306.22,120755.23,2022-02-20,,john.doe@company.com,,2022-01-08T00:00:00,2022-01-14T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-1346EDD6,INV-TECHFLOW-2023-00336,VND-001,TechFlow Electronics,2022/06/10,10/06/2022,NET30,PO-871293,4,"[{""line_number"": 1, ""product_id"": ""PRD-000353"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 272, ""unit_cost"": 393.42, ""line_total"": 107010.24}, {""line_number"": 2, ""product_id"": ""PRD-EXTERNAL-4696"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 326, ""unit_cost"": 28.3, ""line_total"": 9225.8}, {""line_number"": 3, ""product_id"": null, ""description"": ""Bulk purchase - Line 3"", ""quantity"": 183, ""unit_cost"": 41.92, ""line_total"": 7671.36}, {""line_number"": 4, ""product_id"": ""PRD-000284"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 149, ""unit_cost"": 377.3, ""line_total"": 56217.7}]",180125.1,0.0,0.0,64.4,180189.5,USD,overdue,9754.76,170434.74,,,jane.smith@company.com,,2022-06-10T00:00:00,2022-08-06T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-034509AF,INV-GLOBGAD-2023-00337,VND-002,Global Gadgets Ltd,16/02/2022,16/02/2022,NET45,PO-495543,5,"[{""line_number"": 1, ""product_id"": ""PRD-000079"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 358, ""unit_cost"": 93.83, ""line_total"": 33591.14}, {""line_number"": 2, ""product_id"": ""PRD-000126"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 426, ""unit_cost"": 162.51, ""line_total"": 69229.26}, {""line_number"": 3, ""product_id"": ""PRD-000026"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 449, ""unit_cost"": 293.22, ""line_total"": 131655.78}, {""line_number"": 4, ""product_id"": ""PRD-000363"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 338, ""unit_cost"": 147.98, ""line_total"": 50017.24}, {""line_number"": 5, ""product_id"": ""PRD-000466"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 433, ""unit_cost"": 275.81, ""line_total"": 119425.73}]",403919.14999999997,0.08,32313.53,466.73,436699.41,USD,paid,436699.41,0.0,2022-03-17,wire_transfer,jane.smith@company.com,,2022-02-16T00:00:00,2022-03-09T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-9F8E403C,INV-GLOBGAD-2024-00338,VND-002,Global Gadgets Ltd,2022/06/17,17/06/2022,NET45,PO-218930,4,"[{""line_number"": 1, ""product_id"": ""PRD-000081"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 139, ""unit_cost"": 228.81, ""line_total"": 31804.59}, {""line_number"": 2, ""product_id"": ""PRD-000194"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 213, ""unit_cost"": 330.21, ""line_total"": 70334.73}, {""line_number"": 3, ""product_id"": ""PRD-000040"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 330, ""unit_cost"": 246.31, ""line_total"": 81282.3}, {""line_number"": 4, ""product_id"": null, ""description"": ""Bulk purchase - Line 4"", ""quantity"": 227, ""unit_cost"": 25.22, ""line_total"": 5724.94}]",189146.56,0.08,15131.72,289.93,204568.21,USD,pending,0.0,204568.21,,ach,procurement@company.com,,2022-06-17T00:00:00,2022-07-19T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-CFD8543D,INV-BOOKWRLD-2022-00339,VND-006,BookWorld Publishing,2023/04/22,2023-04-22,NET15,,4,"[{""line_number"": 1, ""product_id"": ""PRD-000374"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 133, ""unit_cost"": 242.52, ""line_total"": 32255.16}, {""line_number"": 2, ""product_id"": ""PRD-000137"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 184, ""unit_cost"": 118.17, ""line_total"": 21743.28}, {""line_number"": 3, ""product_id"": ""PRD-000073"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 425, ""unit_cost"": 316.55, ""line_total"": 134533.75}, {""line_number"": 4, ""product_id"": ""PRD-000425"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 40, ""unit_cost"": 15.52, ""line_total"": 620.8}]",189152.99,0.05,9457.65,194.18,198804.82,GBP,pending,0.0,198804.82,,check,procurement@company.com,,2023-04-22T00:00:00,2023-06-06T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-389E0D3C,INV-TECHFLOW-2023-00340,VND-001,TechFlow Electronics,2024-04-22,2024-04-22,NET30,PO-553446,5,"[{""line_number"": 1, ""product_id"": ""PRD-000342"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 493, ""unit_cost"": 346.79, ""line_total"": 170967.47}, {""line_number"": 2, ""product_id"": ""PRD-000260"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 42, ""unit_cost"": 214.06, ""line_total"": 8990.52}, {""line_number"": 3, ""product_id"": ""PRD-000445"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 209, ""unit_cost"": 295.38, ""line_total"": 61734.42}, {""line_number"": 4, ""product_id"": null, ""description"": ""Bulk purchase - Line 4"", ""quantity"": 252, ""unit_cost"": 163.06, ""line_total"": 41091.12}, {""line_number"": 5, ""product_id"": ""PRD-000220"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 265, ""unit_cost"": 608.04, ""line_total"": 161130.6}]",443914.13,0.08,35513.13,42.14,479469.4,USD,overdue,404775.13,74694.27,,check,john.doe@company.com,Rush order,2024-04-22T00:00:00,2024-06-10T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-6E8C78A5,INV-BEAUTYBL-2022-00341,VND-008,BeautyBliss Cosmetics,10-06-2023,2023-10-06,NET30,PO-790679,2,"[{""line_number"": 1, ""product_id"": ""PRD-000435"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 496, ""unit_cost"": 392.79, ""line_total"": 194823.84}, {""line_number"": 2, ""product_id"": ""PRD-EXTERNAL-3546"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 449, ""unit_cost"": 137.12, ""line_total"": 61566.88}]",256390.72,0.2,51278.14,434.85,308103.71,EUR,partial,188344.32,119759.39,2023-11-06,credit_card,john.doe@company.com,,2023-10-06T00:00:00,2023-10-18T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-BBE59C58,INV-FASHITA-2024-00342,VND-005,FashionFirst Italia,2023-04-22,2023-04-22,NET30,PO-228430,2,"[{""line_number"": 1, ""product_id"": ""PRD-000419"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 262, ""unit_cost"": 78.32, ""line_total"": 20519.84}, {""line_number"": 2, ""product_id"": ""PRD-000156"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 445, ""unit_cost"": 298.71, ""line_total"": 132925.95}]",153445.79,0.2,30689.16,381.48,184516.43,EUR,overdue,122941.05,61575.38,,,,,2023-04-22T00:00:00,2023-05-23T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-CAE380AB,INV-NORDHOME-2022-00343,VND-003,Nordic Home Essentials,2023/04/08,08/04/2023,NET30,PO-881021,5,"[{""line_number"": 1, ""product_id"": null, ""description"": ""Bulk purchase - Line 1"", ""quantity"": 304, ""unit_cost"": -11.95, ""line_total"": -3632.8}, {""line_number"": 2, ""product_id"": ""PRD-000404"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 24, ""unit_cost"": 331.18, ""line_total"": 7948.32}, {""line_number"": 3, ""product_id"": ""PRD-000159"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 64, ""unit_cost"": 144.55, ""line_total"": 9251.2}, {""line_number"": 4, ""product_id"": null, ""description"": ""Bulk purchase - Line 4"", ""quantity"": 165, ""unit_cost"": 161.16, ""line_total"": 26591.4}, {""line_number"": 5, ""product_id"": ""PRD-000245"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 40, ""unit_cost"": 219.25, ""line_total"": 8770.0}]",48928.12,0.0,0.0,295.37,49223.49,EUR,partial,35861.72,13361.77,2023-05-17,wire_transfer,,,2023-04-08T00:00:00,2023-05-29T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-32AFD406,INV-BOOKWRLD-2024-00344,VND-006,BookWorld Publishing,07-13-2024,2024-07-13,NET15,PO-390343,5,"[{""line_number"": 1, ""product_id"": ""PRD-000059"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 37, ""unit_cost"": 295.1, ""line_total"": 10918.7}, {""line_number"": 2, ""product_id"": ""PRD-000377"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 44, ""unit_cost"": 21.45, ""line_total"": 943.8}, {""line_number"": 3, ""product_id"": null, ""description"": ""Bulk purchase - Line 3"", ""quantity"": 85, ""unit_cost"": 193.19, ""line_total"": 16421.15}, {""line_number"": 4, ""product_id"": ""PRD-000416"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 452, ""unit_cost"": 356.25, ""line_total"": 161025.0}, {""line_number"": 5, ""product_id"": null, ""description"": ""Bulk purchase - Line 5"", ""quantity"": 167, ""unit_cost"": 41.54, ""line_total"": 6937.18}]",196245.83,0.21,41211.62,484.41,237941.86,GBP,paid,237941.86,0.0,2024-07-22,check,john.doe@company.com,,2024-07-13T00:00:00,2024-08-03T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
INV-830E5B83,INV-GLOBGAD-2024-00345,VND-002,Global Gadgets Ltd,22/08/2023,2023-08-22,NET45,,5,"[{""line_number"": 1, ""product_id"": ""PRD-000302"", ""description"": ""Bulk purchase - Line 1"", ""quantity"": 349, ""unit_cost"": 250.11, ""line_total"": 87288.39}, {""line_number"": 2, ""product_id"": ""PRD-000431"", ""description"": ""Bulk purchase - Line 2"", ""quantity"": 76, ""unit_cost"": 68.3, ""line_total"": 5190.8}, {""line_number"": 3, ""product_id"": ""PRD-000300"", ""description"": ""Bulk purchase - Line 3"", ""quantity"": 126, ""unit_cost"": 130.47, ""line_total"": 16439.22}, {""line_number"": 4, ""product_id"": ""PRD-000268"", ""description"": ""Bulk purchase - Line 4"", ""quantity"": 202, ""unit_cost"": 376.08, ""line_total"": 75968.16}, {""line_number"": 5, ""product_id"": ""PRD-000341"", ""description"": ""Bulk purchase - Line 5"", ""quantity"": 235, ""unit_cost"": 233.99, ""line_total"": 54987.65}]",239874.22,0.07,16791.2,0.0,256665.42,USD,paid,256665.42,0.0,2023-09-04,credit_card,procurement@company.com,,2023-08-22T00:00:00,2023-09-13T00:00:00,invoices.csv,2026-02-10T22:33:04.850936
