invoice_id,line_number,product_id,description,quantity,unit_cost,line_total,source_file,loaded_at
INV-60BF9088,5,PRD-000361,Bulk purchase - Line 5,66,287.85,18998.1,invoices.csv,2026-02-10T22:25:28.068809
INV-EF92F09A,1,,Bulk purchase - Line 1,139,69.57,9670.23,invoices.csv,2026-02-10T22:25:28.068809
INV-EF92F09A,2,PRD-000093,Bulk purchase - Line 2,90,68.08,6127.2,invoices.csv,2026-02-10T22:25:28.068809
INV-F8234CC2,1,PRD-000259,Bulk purchase - Line 1,437,464.29,202894.73,invoices.csv,2026-02-10T22:25:28.068809
INV-F8234CC2,2,PRD-000148,Bulk purchase - Line 2,301,4.01,1207.01,invoices.csv,2026-02-10T22:25:28.068809
INV-F8234CC2,3,PRD-000077,Bulk purchase - Line 3,319,235.22,75035.18,invoices.csv,2026-02-10T22:25:28.068809
INV-F8234CC2,4,PRD-000282,Bulk purchase - Line 4,185,150.42,27827.7,invoices.csv,2026-02-10T22:25:28.068809
INV-F8234CC2,5,PRD-000389,Bulk purchase - Line 5,432,209.91,90681.12,invoices.csv,2026-02-10T22:25:28.068809
INV-F8234CC2,6,PRD-000476,Bulk purchase - Line 6,258,383.98,99066.84,invoices.csv,2026-02-10T22:25:28.068809
INV-F8234CC2,7,PRD-000016,Bulk purchase - Line 7,470,16.6,7802.0,invoices.csv,2026-02-10T22:25:28.068809
INV-6372C8C7,1,PRD-000102,Bulk purchase - Line 1,308,17.4,5359.2,invoices.csv,2026-02-10T22:25:28.068809
INV-6372C8C7,2,PRD-000305,Bulk purchase - Line 2,473,100.78,47668.94,invoices.csv,2026-02-10T22:25:28.068809
INV-6372C8C7,3,,Bulk purchase - Line 3,299,169.0,50531.0,invoices.csv,2026-02-10T22:25:28.068809
INV-6372C8C7,4,PRD-000363,Bulk purchase - Line 4,224,147.98,33147.52,invoices.csv,2026-02-10T22:25:28.068809
INV-6372C8C7,5,PRD-000299,Bulk purchase - Line 5,258,145.46,37528.68,invoices.csv,2026-02-10T22:25:28.068809
INV-9FD2066E,1,PRD-000292,Bulk purchase - Line 1,173,605.22,104703.06,invoices.csv,2026-02-10T22:25:28.068809
INV-9FD2066E,2,,Bulk purchase - Line 2,399,134.63,53717.37,invoices.csv,2026-02-10T22:25:28.068809
INV-0932EBC5,1,PRD-000152,Bulk purchase - Line 1,187,230.24,43054.88,invoices.csv,2026-02-10T22:25:28.068809
INV-0932EBC5,2,PRD-000455,Bulk purchase - Line 2,90,93.02,8371.8,invoices.csv,2026-02-10T22:25:28.068809
INV-0932EBC5,3,PRD-000333,Bulk purchase - Line 3,40,281.21,11248.4,invoices.csv,2026-02-10T22:25:28.068809
INV-0932EBC5,4,PRD-000284,Bulk purchase - Line 4,17,377.3,6414.1,invoices.csv,2026-02-10T22:25:28.068809
INV-FEF1FD09,1,PRD-000026,Bulk purchase - Line 1,251,293.22,73598.22,invoices.csv,2026-02-10T22:25:28.068809
INV-CF6924BA,1,PRD-000231,Bulk purchase - Line 1,34,444.41,15109.94,invoices.csv,2026-02-10T22:25:28.068809
INV-CF6924BA,2,PRD-000087,Bulk purchase - Line 2,413,67.72,27968.36,invoices.csv,2026-02-10T22:25:28.068809
INV-CF6924BA,3,PRD-000486,Bulk purchase - Line 3,-190,303.27,-57621.3,invoices.csv,2026-02-10T22:25:28.068809
INV-CF6924BA,4,PRD-000403,Bulk purchase - Line 4,255,526.96,134374.8,invoices.csv,2026-02-10T22:25:28.068809
INV-CF6924BA,5,PRD-000343,Bulk purchase - Line 5,114,340.31,38795.34,invoices.csv,2026-02-10T22:25:28.068809
INV-CF6924BA,6,PRD-000011,Bulk purchase - Line 6,193,444.37,85763.41,invoices.csv,2026-02-10T22:25:28.068809
INV-905F5191,1,PRD-000312,Bulk purchase - Line 1,295,565.31,166766.45,invoices.csv,2026-02-10T22:25:28.068809
INV-905F5191,2,PRD-000255,Bulk purchase - Line 2,199,504.62,100419.38,invoices.csv,2026-02-10T22:25:28.068809
INV-905F5191,3,PRD-000320,Bulk purchase - Line 3,164,393.22,64488.08,invoices.csv,2026-02-10T22:25:28.068809
INV-905F5191,4,PRD-000372,Bulk purchase - Line 4,85,28.07,2385.95,invoices.csv,2026-02-10T22:25:28.068809
INV-905F5191,5,,Bulk purchase - Line 5,221,101.72,22480.12,invoices.csv,2026-02-10T22:25:28.068809
INV-DB82AAA2,1,PRD-000285,Bulk purchase - Line 1,29,311.71,9039.59,invoices.csv,2026-02-10T22:25:28.068809
INV-DB82AAA2,2,,Bulk purchase - Line 2,446,179.8,80190.8,invoices.csv,2026-02-10T22:25:28.068809
INV-DB82AAA2,3,PRD-000254,Bulk purchase - Line 3,196,177.27,34744.92,invoices.csv,2026-02-10T22:25:28.068809
INV-DB82AAA2,4,PRD-000162,Bulk purchase - Line 4,366,194.43,71161.38,invoices.csv,2026-02-10T22:25:28.068809
INV-DB82AAA2,5,PRD-000436,Bulk purchase - Line 5,472,8.8,4153.6,invoices.csv,2026-02-10T22:25:28.068809
INV-DB82AAA2,6,PRD-000193,Bulk purchase - Line 6,438,327.97,143650.86,invoices.csv,2026-02-10T22:25:28.068809
INV-DB82AAA2,7,PRD-000362,Bulk purchase - Line 7,370,20.57,7610.9,invoices.csv,2026-02-10T22:25:28.068809
INV-3D514350,1,PRD-000193,Bulk purchase - Line 1,354,327.97,116101.38,invoices.csv,2026-02-10T22:25:28.068809
INV-3D514350,2,PRD-000467,Bulk purchase - Line 2,417,125.41,52295.97,invoices.csv,2026-02-10T22:25:28.068809
INV-3D514350,3,PRD-000368,Bulk purchase - Line 3,285,150.9,43006.5,invoices.csv,2026-02-10T22:25:28.068809
INV-3D514350,4,,Bulk purchase - Line 4,365,147.69,53906.85,invoices.csv,2026-02-10T22:25:28.068809
INV-3D514350,5,PRD-000224,Bulk purchase - Line 5,182,333.31,60662.42,invoices.csv,2026-02-10T22:25:28.068809
INV-3D514350,6,PRD-000023,Bulk purchase - Line 6,364,261.7,95258.8,invoices.csv,2026-02-10T22:25:28.068809
INV-3D514350,7,PRD-000050,Bulk purchase - Line 7,162,265.41,42996.42,invoices.csv,2026-02-10T22:25:28.068809
INV-3D514350,8,PRD-000286,Bulk purchase - Line 8,99,270.5,26779.5,invoices.csv,2026-02-10T22:25:28.068809
INV-A684865E,1,PRD-000427,Bulk purchase - Line 1,257,341.63,87798.91,invoices.csv,2026-02-10T22:25:28.068809
INV-A684865E,2,PRD-000017,Bulk purchase - Line 2,403,153.67,61929.01,invoices.csv,2026-02-10T22:25:28.068809
INV-A684865E,3,PRD-000171,Bulk purchase - Line 3,346,172.26,59601.96,invoices.csv,2026-02-10T22:25:28.068809
INV-A684865E,4,PRD-000381,Bulk purchase - Line 4,305,606.49,184979.45,invoices.csv,2026-02-10T22:25:28.068809
INV-A684865E,5,PRD-000461,Bulk purchase - Line 5,134,295.42,39586.28,invoices.csv,2026-02-10T22:25:28.068809
INV-A684865E,6,PRD-000275,Bulk purchase - Line 6,364,245.77,89460.28,invoices.csv,2026-02-10T22:25:28.068809
INV-9930BC60,1,,Bulk purchase - Line 1,385,37.58,14468.3,invoices.csv,2026-02-10T22:25:28.068809
INV-9930BC60,2,PRD-000283,Bulk purchase - Line 2,384,243.4,93465.6,invoices.csv,2026-02-10T22:25:28.068809
INV-9930BC60,3,PRD-000444,Bulk purchase - Line 3,193,214.85,41466.05,invoices.csv,2026-02-10T22:25:28.068809
INV-9930BC60,4,PRD-000262,Bulk purchase - Line 4,156,10.18,1588.08,invoices.csv,2026-02-10T22:25:28.068809
INV-9930BC60,5,PRD-000438,Bulk purchase - Line 5,182,205.46,37393.72,invoices.csv,2026-02-10T22:25:28.068809
INV-9930BC60,6,PRD-000208,Bulk purchase - Line 6,104,367.57,38227.28,invoices.csv,2026-02-10T22:25:28.068809
INV-CFC53DFD,1,PRD-000393,Bulk purchase - Line 1,441,200.51,88424.91,invoices.csv,2026-02-10T22:25:28.068809
INV-CFC53DFD,2,,Bulk purchase - Line 2,224,170.57,38207.68,invoices.csv,2026-02-10T22:25:28.068809
INV-964B54FE,1,PRD-000405,Bulk purchase - Line 1,235,53.1,12478.5,invoices.csv,2026-02-10T22:25:28.068809
INV-964B54FE,2,PRD-000460,Bulk purchase - Line 2,163,201.02,32766.26,invoices.csv,2026-02-10T22:25:28.068809
INV-2508F20C,1,PRD-000242,Bulk purchase - Line 1,304,485.15,147485.6,invoices.csv,2026-02-10T22:25:28.068809
INV-2508F20C,2,,Bulk purchase - Line 2,251,93.58,23488.58,invoices.csv,2026-02-10T22:25:28.068809
INV-2508F20C,3,PRD-000254,Bulk purchase - Line 3,324,177.27,57435.48,invoices.csv,2026-02-10T22:25:28.068809
INV-2508F20C,4,PRD-000414,Bulk purchase - Line 4,35,138.55,4849.25,invoices.csv,2026-02-10T22:25:28.068809
INV-2508F20C,5,,Bulk purchase - Line 5,161,113.78,18318.58,invoices.csv,2026-02-10T22:25:28.068809
INV-C33A247A,1,PRD-000046,Bulk purchase - Line 1,207,246.98,51124.86,invoices.csv,2026-02-10T22:25:28.068809
INV-C33A247A,2,PRD-000331,Bulk purchase - Line 2,219,380.22,83268.18,invoices.csv,2026-02-10T22:25:28.068809
INV-C33A247A,3,PRD-000293,Bulk purchase - Line 3,440,323.73,142441.2,invoices.csv,2026-02-10T22:25:28.068809
INV-C33A247A,4,PRD-000311,Bulk purchase - Line 4,88,123.14,10836.32,invoices.csv,2026-02-10T22:25:28.068809
INV-3A27E49D,1,PRD-000197,Bulk purchase - Line 1,428,358.57,153467.96,invoices.csv,2026-02-10T22:25:28.068809
INV-3A27E49D,2,,Bulk purchase - Line 2,431,62.04,26739.24,invoices.csv,2026-02-10T22:25:28.068809
INV-3A27E49D,3,,Bulk purchase - Line 3,79,56.92,4496.68,invoices.csv,2026-02-10T22:25:28.068809
INV-3A27E49D,4,,Bulk purchase - Line 4,364,150.6,54818.4,invoices.csv,2026-02-10T22:25:28.068809
INV-3A27E49D,5,PRD-000255,Bulk purchase - Line 5,173,504.62,87299.26,invoices.csv,2026-02-10T22:25:28.068809
INV-3A27E49D,6,PRD-000107,Bulk purchase - Line 6,494,358.31,177005.14,invoices.csv,2026-02-10T22:25:28.068809
INV-3A27E49D,7,PRD-000458,Bulk purchase - Line 7,377,28.22,10638.94,invoices.csv,2026-02-10T22:25:28.068809
INV-3A27E49D,8,PRD-000159,Bulk purchase - Line 8,161,144.55,23272.55,invoices.csv,2026-02-10T22:25:28.068809
INV-1432B519,1,PRD-000413,Bulk purchase - Line 1,141,114.87,16196.67,invoices.csv,2026-02-10T22:25:28.068809
INV-1432B519,2,PRD-000393,Bulk purchase - Line 2,410,200.51,82209.1,invoices.csv,2026-02-10T22:25:28.068809
INV-1432B519,3,PRD-000350,Bulk purchase - Line 3,71,402.48,28576.08,invoices.csv,2026-02-10T22:25:28.068809
INV-1432B519,4,PRD-000115,Bulk purchase - Line 4,306,380.43,116411.58,invoices.csv,2026-02-10T22:25:28.068809
INV-81267E87,1,PRD-000151,Bulk purchase - Line 1,365,182.27,66528.55,invoices.csv,2026-02-10T22:25:28.068809
INV-F4205420,1,PRD-000034,Bulk purchase - Line 1,25,116.2,2905.0,invoices.csv,2026-02-10T22:25:28.068809
INV-B131C2EE,1,PRD-000460,Bulk purchase - Line 1,103,201.02,20705.06,invoices.csv,2026-02-10T22:25:28.068809
INV-B131C2EE,2,PRD-000280,Bulk purchase - Line 2,59,76.57,4517.63,invoices.csv,2026-02-10T22:25:28.068809
INV-B131C2EE,3,PRD-000360,Bulk purchase - Line 3,162,449.67,72846.54,invoices.csv,2026-02-10T22:25:28.068809
INV-B131C2EE,4,PRD-000030,Bulk purchase - Line 4,25,183.19,4579.75,invoices.csv,2026-02-10T22:25:28.068809
INV-AF69EC07,1,PRD-000440,Bulk purchase - Line 1,496,255.73,126842.08,invoices.csv,2026-02-10T22:25:28.068809
INV-AF69EC07,2,PRD-000018,Bulk purchase - Line 2,299,233.41,69789.59,invoices.csv,2026-02-10T22:25:28.068809
INV-AF69EC07,3,PRD-000365,Bulk purchase - Line 3,162,14.46,2342.52,invoices.csv,2026-02-10T22:25:28.068809
INV-AF69EC07,4,PRD-000174,Bulk purchase - Line 4,231,92.33,21328.23,invoices.csv,2026-02-10T22:25:28.068809
INV-AF69EC07,5,PRD-000470,Bulk purchase - Line 5,118,285.16,33648.88,invoices.csv,2026-02-10T22:25:28.068809
INV-AF69EC07,6,PRD-000388,Bulk purchase - Line 6,177,44.38,7855.26,invoices.csv,2026-02-10T22:25:28.068809
INV-AF69EC07,7,PRD-000123,Bulk purchase - Line 7,196,241.15,47265.4,invoices.csv,2026-02-10T22:25:28.068809
INV-2554C1C2,1,PRD-000020,Bulk purchase - Line 1,363,445.91,161865.33,invoices.csv,2026-02-10T22:25:28.068809
INV-2554C1C2,2,PRD-000450,Bulk purchase - Line 2,495,33.34,16503.3,invoices.csv,2026-02-10T22:25:28.068809
INV-2554C1C2,3,PRD-000131,Bulk purchase - Line 3,71,33.3,2364.3,invoices.csv,2026-02-10T22:25:28.068809
INV-2554C1C2,4,PRD-000302,Bulk purchase - Line 4,154,250.11,38516.94,invoices.csv,2026-02-10T22:25:28.068809
INV-A9447BD5,1,PRD-000227,Bulk purchase - Line 1,439,116.96,51345.44,invoices.csv,2026-02-10T22:25:28.068809
INV-A9447BD5,2,PRD-000021,Bulk purchase - Line 2,419,441.17,184850.23,invoices.csv,2026-02-10T22:25:28.068809
INV-A9447BD5,3,PRD-000227,Bulk purchase - Line 3,313,116.96,36608.48,invoices.csv,2026-02-10T22:25:28.068809
INV-A9447BD5,4,PRD-000282,Bulk purchase - Line 4,497,150.42,74758.74,invoices.csv,2026-02-10T22:25:28.068809
INV-A9447BD5,5,PRD-000069,Bulk purchase - Line 5,127,496.03,62995.81,invoices.csv,2026-02-10T22:25:28.068809
INV-A9447BD5,6,PRD-000413,Bulk purchase - Line 6,-173,114.87,-19872.51,invoices.csv,2026-02-10T22:25:28.068809
INV-A9447BD5,7,PRD-000216,Bulk purchase - Line 7,222,440.46,97782.12,invoices.csv,2026-02-10T22:25:28.068809
INV-69622204,1,PRD-000179,Bulk purchase - Line 1,474,75.07,35583.18,invoices.csv,2026-02-10T22:25:28.068809
INV-69622204,2,PRD-000152,Bulk purchase - Line 2,102,230.24,23484.48,invoices.csv,2026-02-10T22:25:28.068809
INV-69622204,3,PRD-000353,Bulk purchase - Line 3,489,393.42,192382.38,invoices.csv,2026-02-10T22:25:28.068809
INV-69622204,4,PRD-000055,Bulk purchase - Line 4,33,201.25,6641.25,invoices.csv,2026-02-10T22:25:28.068809
INV-69622204,5,PRD-000293,Bulk purchase - Line 5,246,323.73,79637.58,invoices.csv,2026-02-10T22:25:28.068809
INV-69622204,6,PRD-000204,Bulk purchase - Line 6,138,269.29,37162.02,invoices.csv,2026-02-10T22:25:28.068809
INV-69622204,7,PRD-000457,Bulk purchase - Line 7,147,240.3,35324.1,invoices.csv,2026-02-10T22:25:28.068809
INV-69622204,8,PRD-000122,Bulk purchase - Line 8,23,33.92,780.16,invoices.csv,2026-02-10T22:25:28.068809
INV-6ADC1C4D,1,PRD-000091,Bulk purchase - Line 1,28,236.21,6613.88,invoices.csv,2026-02-10T22:25:28.068809
INV-6ADC1C4D,2,PRD-000153,Bulk purchase - Line 2,279,74.65,20827.35,invoices.csv,2026-02-10T22:25:28.068809
INV-6ADC1C4D,3,,Bulk purchase - Line 3,377,118.06,44508.62,invoices.csv,2026-02-10T22:25:28.068809
INV-6ADC1C4D,4,PRD-000270,Bulk purchase - Line 4,158,355.35,56145.3,invoices.csv,2026-02-10T22:25:28.068809
INV-6ADC1C4D,5,PRD-000270,Bulk purchase - Line 5,477,355.35,169501.95,invoices.csv,2026-02-10T22:25:28.068809
INV-6ADC1C4D,6,,Bulk purchase - Line 6,346,151.61,52457.06,invoices.csv,2026-02-10T22:25:28.068809
INV-6ADC1C4D,7,,Bulk purchase - Line 7,35,171.34,5996.9,invoices.csv,2026-02-10T22:25:28.068809
INV-6ADC1C4D,8,PRD-000365,Bulk purchase - Line 8,54,14.46,780.84,invoices.csv,2026-02-10T22:25:28.068809
INV-92348672,1,PRD-000153,Bulk purchase - Line 1,48,74.65,3583.2,invoices.csv,2026-02-10T22:25:28.068809
INV-92348672,2,PRD-000412,Bulk purchase - Line 2,192,233.76,44881.92,invoices.csv,2026-02-10T22:25:28.068809
INV-92348672,3,PRD-000041,Bulk purchase - Line 3,283,157.05,44445.15,invoices.csv,2026-02-10T22:25:28.068809
INV-92348672,4,PRD-000091,Bulk purchase - Line 4,382,236.21,90232.22,invoices.csv,2026-02-10T22:25:28.068809
INV-92348672,5,PRD-000329,Bulk purchase - Line 5,286,183.26,52412.36,invoices.csv,2026-02-10T22:25:28.068809
INV-92348672,6,PRD-000024,Bulk purchase - Line 6,42,15.09,633.78,invoices.csv,2026-02-10T22:25:28.068809
INV-92348672,7,PRD-000412,Bulk purchase - Line 7,33,233.76,7714.08,invoices.csv,2026-02-10T22:25:28.068809
INV-92348672,8,PRD-000077,Bulk purchase - Line 8,22,235.22,5174.84,invoices.csv,2026-02-10T22:25:28.068809
INV-2EAFD101,1,,Bulk purchase - Line 1,101,190.01,19191.01,invoices.csv,2026-02-10T22:25:28.068809
INV-2EAFD101,2,PRD-000183,Bulk purchase - Line 2,93,256.11,23818.23,invoices.csv,2026-02-10T22:25:28.068809
INV-0F9CEB5F,1,PRD-000330,Bulk purchase - Line 1,43,72.94,3136.42,invoices.csv,2026-02-10T22:25:28.068809
INV-0F9CEB5F,2,PRD-000061,Bulk purchase - Line 2,119,28.82,3429.58,invoices.csv,2026-02-10T22:25:28.068809
INV-0F9CEB5F,3,PRD-000049,Bulk purchase - Line 3,248,607.88,150754.24,invoices.csv,2026-02-10T22:25:28.068809
INV-0F9CEB5F,4,PRD-000224,Bulk purchase - Line 4,228,333.31,75994.68,invoices.csv,2026-02-10T22:25:28.068809
INV-0F9CEB5F,5,,Bulk purchase - Line 5,10,86.37,863.7,invoices.csv,2026-02-10T22:25:28.068809
INV-0F9CEB5F,6,,Bulk purchase - Line 6,19,165.29,3140.51,invoices.csv,2026-02-10T22:25:28.068809
INV-0F9CEB5F,7,,Bulk purchase - Line 7,38,67.01,2546.38,invoices.csv,2026-02-10T22:25:28.068809
INV-3ACD0932,1,PRD-000312,Bulk purchase - Line 1,254,565.31,143588.74,invoices.csv,2026-02-10T22:25:28.068809
INV-3ACD0932,2,PRD-000206,Bulk purchase - Line 2,105,154.94,16268.7,invoices.csv,2026-02-10T22:25:28.068809
INV-D4DBD36B,1,PRD-000346,Bulk purchase - Line 1,28,221.99,6215.72,invoices.csv,2026-02-10T22:25:28.068809
INV-D4DBD36B,2,PRD-000042,Bulk purchase - Line 2,126,200.88,25310.88,invoices.csv,2026-02-10T22:25:28.068809
INV-D4DBD36B,3,,Bulk purchase - Line 3,58,46.39,2690.62,invoices.csv,2026-02-10T22:25:28.068809
INV-D4DBD36B,4,PRD-000333,Bulk purchase - Line 4,228,281.21,64115.88,invoices.csv,2026-02-10T22:25:28.068809
INV-D4DBD36B,5,PRD-000382,Bulk purchase - Line 5,408,482.33,196790.64,invoices.csv,2026-02-10T22:25:28.068809
INV-0CD9DBA8,1,PRD-000300,Bulk purchase - Line 1,379,130.47,49448.13,invoices.csv,2026-02-10T22:25:28.068809
INV-0CD9DBA8,2,PRD-000131,Bulk purchase - Line 2,371,33.3,12354.3,invoices.csv,2026-02-10T22:25:28.068809
INV-0CD9DBA8,3,PRD-000158,Bulk purchase - Line 3,339,334.19,113290.41,invoices.csv,2026-02-10T22:25:28.068809
INV-0CD9DBA8,4,PRD-000363,Bulk purchase - Line 4,157,147.98,23232.86,invoices.csv,2026-02-10T22:25:28.068809
INV-0CD9DBA8,5,PRD-000198,Bulk purchase - Line 5,483,52.4,25309.2,invoices.csv,2026-02-10T22:25:28.068809
INV-707CBCB6,1,PRD-000167,Bulk purchase - Line 1,319,264.18,84273.42,invoices.csv,2026-02-10T22:25:28.068809
INV-707CBCB6,2,PRD-000222,Bulk purchase - Line 2,234,392.65,91880.1,invoices.csv,2026-02-10T22:25:28.068809
INV-5B87C9FC,1,PRD-000177,Bulk purchase - Line 1,449,218.65,98173.85,invoices.csv,2026-02-10T22:25:28.068809
INV-5B87C9FC,2,PRD-000062,Bulk purchase - Line 2,296,302.2,89451.2,invoices.csv,2026-02-10T22:25:28.068809
INV-5B87C9FC,3,PRD-000399,Bulk purchase - Line 3,271,330.19,89481.49,invoices.csv,2026-02-10T22:25:28.068809
INV-3918DB7F,1,PRD-000201,Bulk purchase - Line 1,243,-498.19,-121060.17,invoices.csv,2026-02-10T22:25:28.068809
INV-3918DB7F,2,PRD-000317,Bulk purchase - Line 2,394,518.66,204352.04,invoices.csv,2026-02-10T22:25:28.068809
INV-3918DB7F,3,PRD-000346,Bulk purchase - Line 3,67,221.99,14873.33,invoices.csv,2026-02-10T22:25:28.068809
INV-CF8B7493,1,PRD-000219,Bulk purchase - Line 1,105,415.95,43674.75,invoices.csv,2026-02-10T22:25:28.068809
INV-CF8B7493,2,,Bulk purchase - Line 2,321,166.58,53472.18,invoices.csv,2026-02-10T22:25:28.068809
INV-CF8B7493,3,PRD-000081,Bulk purchase - Line 3,-451,228.81,-103193.31,invoices.csv,2026-02-10T22:25:28.068809
INV-CF8B7493,4,PRD-EXTERNAL-8479,Bulk purchase - Line 4,487,105.74,51495.38,invoices.csv,2026-02-10T22:25:28.068809
INV-CF8B7493,5,PRD-000124,Bulk purchase - Line 5,198,550.38,108975.24,invoices.csv,2026-02-10T22:25:28.068809
INV-CF8B7493,6,PRD-000129,Bulk purchase - Line 6,370,99.12,36674.4,invoices.csv,2026-02-10T22:25:28.068809
INV-CF8B7493,7,PRD-000032,Bulk purchase - Line 7,407,542.4,220756.8,invoices.csv,2026-02-10T22:25:28.068809
INV-1D8F4147,1,PRD-000432,Bulk purchase - Line 1,330,77.51,25578.3,invoices.csv,2026-02-10T22:25:28.068809
INV-1D8F4147,2,PRD-000377,Bulk purchase - Line 2,24,21.45,514.8,invoices.csv,2026-02-10T22:25:28.068809
INV-1D8F4147,3,PRD-000013,Bulk purchase - Line 3,367,168.1,61692.7,invoices.csv,2026-02-10T22:25:28.068809
INV-1D8F4147,4,PRD-000010,Bulk purchase - Line 4,124,117.06,14515.44,invoices.csv,2026-02-10T22:25:28.068809
INV-1D8F4147,5,PRD-000019,Bulk purchase - Line 5,171,478.8,81874.8,invoices.csv,2026-02-10T22:25:28.068809
INV-1D8F4147,6,PRD-000381,Bulk purchase - Line 6,100,606.49,60649.0,invoices.csv,2026-02-10T22:25:28.068809
INV-1D8F4147,7,PRD-000035,Bulk purchase - Line 7,55,326.25,17943.75,invoices.csv,2026-02-10T22:25:28.068809
INV-1D8F4147,8,PRD-000010,Bulk purchase - Line 8,105,117.06,12291.3,invoices.csv,2026-02-10T22:25:28.068809
INV-7896C679,1,PRD-000466,Bulk purchase - Line 1,106,275.81,29235.86,invoices.csv,2026-02-10T22:25:28.068809
INV-7896C679,2,PRD-000363,Bulk purchase - Line 2,132,147.98,19533.36,invoices.csv,2026-02-10T22:25:28.068809
INV-7896C679,3,PRD-000356,Bulk purchase - Line 3,285,14.48,4126.8,invoices.csv,2026-02-10T22:25:28.068809
INV-7896C679,4,PRD-000363,Bulk purchase - Line 4,271,147.98,40102.58,invoices.csv,2026-02-10T22:25:28.068809
INV-7896C679,5,PRD-000086,Bulk purchase - Line 5,116,17.37,2014.92,invoices.csv,2026-02-10T22:25:28.068809
INV-7896C679,6,PRD-000219,Bulk purchase - Line 6,473,415.95,196744.35,invoices.csv,2026-02-10T22:25:28.068809
INV-7896C679,7,PRD-EXTERNAL-7639,Bulk purchase - Line 7,62,80.86,5013.32,invoices.csv,2026-02-10T22:25:28.068809
INV-7348498E,1,PRD-000019,Bulk purchase - Line 1,232,478.8,111081.6,invoices.csv,2026-02-10T22:25:28.068809
INV-7348498E,2,PRD-000132,Bulk purchase - Line 2,40,326.31,13052.4,invoices.csv,2026-02-10T22:25:28.068809
INV-7348498E,3,PRD-000028,Bulk purchase - Line 3,10,251.59,2515.9,invoices.csv,2026-02-10T22:25:28.068809
INV-7348498E,4,,Bulk purchase - Line 4,32,122.72,3927.04,invoices.csv,2026-02-10T22:25:28.068809
INV-7348498E,5,PRD-000093,Bulk purchase - Line 5,250,68.08,17020.0,invoices.csv,2026-02-10T22:25:28.068809
INV-7348498E,6,,Bulk purchase - Line 6,182,129.0,23478.0,invoices.csv,2026-02-10T22:25:28.068809
INV-7D8CACF0,1,,Bulk purchase - Line 1,249,44.39,11053.11,invoices.csv,2026-02-10T22:25:28.068809
INV-7D8CACF0,2,PRD-000348,Bulk purchase - Line 2,300,422.81,126843.0,invoices.csv,2026-02-10T22:25:28.068809
INV-7D8CACF0,3,PRD-000143,Bulk purchase - Line 3,96,245.54,23571.84,invoices.csv,2026-02-10T22:25:28.068809
INV-6DE21514,1,PRD-000343,Bulk purchase - Line 1,251,340.31,85417.81,invoices.csv,2026-02-10T22:25:28.068809
INV-6DE21514,2,PRD-000004,Bulk purchase - Line 2,141,605.82,85420.62,invoices.csv,2026-02-10T22:25:28.068809
INV-6DE21514,3,PRD-000347,Bulk purchase - Line 3,371,153.57,56974.47,invoices.csv,2026-02-10T22:25:28.068809
INV-394A41A0,1,PRD-000292,Bulk purchase - Line 1,441,605.22,266902.02,invoices.csv,2026-02-10T22:25:28.068809
INV-394A41A0,2,PRD-000389,Bulk purchase - Line 2,188,209.91,39463.08,invoices.csv,2026-02-10T22:25:28.068809
INV-394A41A0,3,,Bulk purchase - Line 3,311,125.37,38990.07,invoices.csv,2026-02-10T22:25:28.068809
INV-394A41A0,4,PRD-000474,Bulk purchase - Line 4,43,143.17,6156.31,invoices.csv,2026-02-10T22:25:28.068809
INV-394A41A0,5,PRD-000413,Bulk purchase - Line 5,24,114.87,2756.88,invoices.csv,2026-02-10T22:25:28.068809
INV-394A41A0,6,,Bulk purchase - Line 6,127,148.41,18848.07,invoices.csv,2026-02-10T22:25:28.068809
INV-394A41A0,7,PRD-000041,Bulk purchase - Line 7,239,157.05,37534.95,invoices.csv,2026-02-10T22:25:28.068809
INV-394A41A0,8,PRD-000216,Bulk purchase - Line 8,430,440.46,189397.8,invoices.csv,2026-02-10T22:25:28.068809
INV-91060936,1,PRD-000317,Bulk purchase - Line 1,152,518.66,78836.32,invoices.csv,2026-02-10T22:25:28.068809
INV-91060936,2,PRD-000331,Bulk purchase - Line 2,90,380.22,34219.8,invoices.csv,2026-02-10T22:25:28.068809
INV-012413A0,1,PRD-000370,Bulk purchase - Line 1,450,59.37,26716.5,invoices.csv,2026-02-10T22:25:28.068809
INV-012413A0,2,PRD-000217,Bulk purchase - Line 2,301,233.01,70136.01,invoices.csv,2026-02-10T22:25:28.068809
INV-012413A0,3,PRD-000384,Bulk purchase - Line 3,129,-558.84,-72090.36,invoices.csv,2026-02-10T22:25:28.068809
INV-12A3F4DD,1,PRD-000247,Bulk purchase - Line 1,112,217.01,24305.12,invoices.csv,2026-02-10T22:25:28.068809
INV-12A3F4DD,2,,Bulk purchase - Line 2,214,186.42,39893.88,invoices.csv,2026-02-10T22:25:28.068809
INV-12A3F4DD,3,PRD-000326,Bulk purchase - Line 3,158,313.34,49507.72,invoices.csv,2026-02-10T22:25:28.068809
INV-12A3F4DD,4,,Bulk purchase - Line 4,239,58.52,13986.28,invoices.csv,2026-02-10T22:25:28.068809
INV-12A3F4DD,5,PRD-000262,Bulk purchase - Line 5,82,10.18,834.76,invoices.csv,2026-02-10T22:25:28.068809
INV-12A3F4DD,6,PRD-000035,Bulk purchase - Line 6,440,326.25,143550.0,invoices.csv,2026-02-10T22:25:28.068809
